
sn,antenna,azimuth,channel,drone_x,drone_y,drone_z,elevation,mac,peer_mac,peer_mac_1,peer_mac_2,rssi,time
,0,-2,31,1.2,-5.4,-0.72,-5,20BA3608EF66,20BA369AFC6B,,,-76,2025-06-28T11:29:21.4544812Z
,0,-2,28,1.2,-5.4,-0.72,-5,20BA3608EF66,20BA369AFC6B,,,-76,2025-06-28T11:29:21.498209Z
,0,-4,24,1.2,-5.4,-0.72,-6,20BA3608EF66,20BA369AFC6B,,,-78,2025-06-28T11:29:21.5475033Z
,0,-4,13,1.2,-5.4,-0.72,-5,20BA3608EF66,20BA369AFC6B,,,-78,2025-06-28T11:29:21.5976518Z
,0,-3,33,1.2,-5.4,-0.72,-5,20BA3608EF66,20BA369AFC6B,,,-78,2025-06-28T11:29:21.7514965Z
,0,-4,23,1.2,-5.4,-0.72,-6,20BA3608EF66,20BA369AFC6B,,,-77,2025-06-28T11:29:21.7982486Z
,0,-3,16,1.2,-5.4,-0.72,-6,20BA3608EF66,20BA369AFC6B,,,-78,2025-06-28T11:29:21.896981Z
,0,-3,11,1.2,-5.4,-0.72,-5,20BA3608EF66,20BA369AFC6B,,,-78,2025-06-28T11:29:21.9975659Z
,0,-2,16,1.2,-5.4,-0.72,-4,20BA3608EF66,20BA369AFC6B,,,-78,2025-06-28T11:29:22.0977853Z
,0,-1,3,1.2,-5.4,-0.72,-3,20BA3608EF66,20BA369AFC6B,,,-86,2025-06-28T11:29:22.1467711Z
,0,0,16,1.2,-5.4,-0.72,-3,20BA3608EF66,20BA369AFC6B,,,-77,2025-06-28T11:29:22.1961719Z
,0,1,20,1.2,-5.4,-0.72,-3,20BA3608EF66,20BA369AFC6B,,,-79,2025-06-28T11:29:22.2469618Z
,0,1,32,1.2,-5.4,-0.72,-3,20BA3608EF66,20BA369AFC6B,,,-78,2025-06-28T11:29:22.397852Z
,0,2,18,1.2,-5.4,-0.72,-3,20BA3608EF66,20BA369AFC6B,,,-77,2025-06-28T11:29:22.4669316Z
,0,1,9,1.2,-5.4,-0.72,-3,20BA3608EF66,20BA369AFC6B,,,-81,2025-06-28T11:29:22.4984444Z
,0,2,16,1.2,-5.4,-0.72,-2,20BA3608EF66,20BA369AFC6B,,,-78,2025-06-28T11:29:22.5964646Z
,0,2,14,1.2,-5.4,-0.72,-2,20BA3608EF66,20BA369AFC6B,,,-78,2025-06-28T11:29:22.6452319Z
,0,1,9,1.2,-5.4,-0.72,-1,20BA3608EF66,20BA369AFC6B,,,-81,2025-06-28T11:29:22.6939547Z
,0,2,26,1.2,-5.4,-0.72,-3,20BA3608EF66,20BA369AFC6B,,,-76,2025-06-28T11:29:22.7959147Z
,0,5,7,1.2,-5.4,-0.72,-2,20BA3608EF66,20BA369AFC6B,,,-82,2025-06-28T11:29:22.8481788Z
,0,4,26,1.2,-5.4,-0.72,-3,20BA3608EF66,20BA369AFC6B,,,-76,2025-06-28T11:29:22.8970808Z
,0,4,16,1.2,-5.4,-0.72,-3,20BA3608EF66,20BA369AFC6B,,,-78,2025-06-28T11:29:23.0276736Z
,0,4,28,1.2,-5.4,-0.72,-4,20BA3608EF66,20BA369AFC6B,,,-76,2025-06-28T11:29:23.0307773Z
,0,3,20,1.2,-5.4,-0.72,-3,20BA3608EF66,20BA369AFC6B,,,-78,2025-06-28T11:29:23.0504857Z
,0,2,24,1.2,-5.4,-0.72,-5,20BA3608EF66,20BA369AFC6B,,,-78,2025-06-28T11:29:23.1951701Z
,0,2,31,1.2,-5.4,-0.72,-5,20BA3608EF66,20BA369AFC6B,,,-76,2025-06-28T11:29:23.249377Z
,0,-1,20,1.2,-5.4,-0.72,-5,20BA3608EF66,20BA369AFC6B,,,-79,2025-06-28T11:29:23.2969858Z
,0,2,17,1.2,-5.4,-0.72,-5,20BA3608EF66,20BA369AFC6B,,,-78,2025-06-28T11:29:23.3482512Z
,0,0,7,1.2,-5.4,-0.72,-4,20BA3608EF66,20BA369AFC6B,,,-83,2025-06-28T11:29:23.3918663Z
,0,0,12,1.2,-5.4,-0.72,-4,20BA3608EF66,20BA369AFC6B,,,-79,2025-06-28T11:29:23.4427518Z
,0,2,5,1.2,-5.4,-0.72,-3,20BA3608EF66,20BA369AFC6B,,,-84,2025-06-28T11:29:23.497387Z
,0,0,21,1.2,-5.4,-0.72,-4,20BA3608EF66,20BA369AFC6B,,,-78,2025-06-28T11:29:23.5975501Z
,0,-1,25,1.2,-5.4,-0.72,-4,20BA3608EF66,20BA369AFC6B,,,-77,2025-06-28T11:29:23.6440193Z
,0,-2,25,1.2,-5.4,-0.72,-5,20BA3608EF66,20BA369AFC6B,,,-77,2025-06-28T11:29:23.6925848Z
,0,-2,32,1.2,-5.4,-0.72,-5,20BA3608EF66,20BA369AFC6B,,,-78,2025-06-28T11:29:23.7853294Z
,0,-2,26,1.2,-5.4,-0.72,-5,20BA3608EF66,20BA369AFC6B,,,-76,2025-06-28T11:29:23.7973965Z
,0,-1,18,1.2,-5.4,-0.72,-5,20BA3608EF66,20BA369AFC6B,,,-77,2025-06-28T11:29:23.8453069Z
,0,-1,33,1.2,-5.4,-0.72,-5,20BA3608EF66,20BA369AFC6B,,,-79,2025-06-28T11:29:23.8962861Z
,0,-1,33,1.2,-5.4,-0.72,-5,20BA3608EF66,20BA369AFC6B,,,-78,2025-06-28T11:29:23.9977672Z
,0,-2,9,1.2,-5.4,-0.72,-5,20BA3608EF66,20BA369AFC6B,,,-81,2025-06-28T11:29:24.0513439Z
,0,-2,32,1.2,-5.4,-0.72,-5,20BA3608EF66,20BA369AFC6B,,,-77,2025-06-28T11:29:24.0952514Z
,0,-1,14,1.2,-5.4,-0.72,-4,20BA3608EF66,20BA369AFC6B,,,-78,2025-06-28T11:29:24.1459313Z
,0,-2,13,1.2,-5.4,-0.72,-4,20BA3608EF66,20BA369AFC6B,,,-78,2025-06-28T11:29:24.1950837Z
,0,-3,9,1.2,-5.4,-0.72,-4,20BA3608EF66,20BA369AFC6B,,,-81,2025-06-28T11:29:24.2472026Z
,0,-5,22,1.2,-5.4,-0.72,-4,20BA3608EF66,20BA369AFC6B,,,-78,2025-06-28T11:29:24.3848918Z
,0,-4,6,1.2,-5.4,-0.72,-3,20BA3608EF66,20BA369AFC6B,,,-84,2025-06-28T11:29:24.3963508Z
,0,-4,28,1.2,-5.4,-0.72,-4,20BA3608EF66,20BA369AFC6B,,,-76,2025-06-28T11:29:24.4450631Z
,0,-4,29,1.2,-5.4,-0.72,-5,20BA3608EF66,20BA369AFC6B,,,-76,2025-06-28T11:29:24.4995555Z
,0,-4,15,1.2,-5.4,-0.72,-4,20BA3608EF66,20BA369AFC6B,,,-77,2025-06-28T11:29:24.54626Z
,0,-1,5,1.2,-5.4,-0.72,-4,20BA3608EF66,20BA369AFC6B,,,-84,2025-06-28T11:29:24.5993622Z
,0,1,18,1.2,-5.4,-0.72,-3,20BA3608EF66,20BA369AFC6B,,,-77,2025-06-28T11:29:24.6477299Z
,0,1,35,1.2,-5.4,-0.72,-3,20BA3608EF66,20BA369AFC6B,,,-80,2025-06-28T11:29:24.6977724Z
,0,1,31,1.2,-5.4,-0.72,-4,20BA3608EF66,20BA369AFC6B,,,-76,2025-06-28T11:29:24.7515387Z
,0,0,27,1.2,-5.4,-0.72,-4,20BA3608EF66,20BA369AFC6B,,,-75,2025-06-28T11:29:24.7957551Z
,0,-1,26,1.2,-5.4,-0.72,-5,20BA3608EF66,20BA369AFC6B,,,-76,2025-06-28T11:29:24.8443383Z
,0,-1,13,1.2,-5.4,-0.72,-5,20BA3608EF66,20BA369AFC6B,,,-78,2025-06-28T11:29:24.8952649Z
,0,-2,20,1.2,-5.4,-0.72,-6,20BA3608EF66,20BA369AFC6B,,,-78,2025-06-28T11:29:24.9464303Z
,0,-2,32,1.2,-5.4,-0.72,-6,20BA3608EF66,20BA369AFC6B,,,-78,2025-06-28T11:29:25.0156649Z
,0,-2,12,1.2,-5.4,-0.72,-5,20BA3608EF66,20BA369AFC6B,,,-79,2025-06-28T11:29:25.0465539Z
,0,0,6,1.2,-5.4,-0.72,-5,20BA3608EF66,20BA369AFC6B,,,-84,2025-06-28T11:29:25.0996724Z
,0,2,5,1.2,-5.4,-0.72,-4,20BA3608EF66,20BA369AFC6B,,,-85,2025-06-28T11:29:25.1407719Z
,0,2,32,1.2,-5.4,-0.72,-5,20BA3608EF66,20BA369AFC6B,,,-78,2025-06-28T11:29:25.2052124Z
,0,1,28,1.2,-5.4,-0.72,-6,20BA3608EF66,20BA369AFC6B,,,-76,2025-06-28T11:29:25.2434394Z
,0,2,34,1.2,-5.4,-0.72,-6,20BA3608EF66,20BA369AFC6B,,,-79,2025-06-28T11:29:25.300723Z
,0,2,33,1.2,-5.4,-0.72,-6,20BA3608EF66,20BA369AFC6B,,,-78,2025-06-28T11:29:25.4026827Z
,0,2,13,1.2,-5.4,-0.72,-5,20BA3608EF66,20BA369AFC6B,,,-78,2025-06-28T11:29:25.4442629Z
,0,1,26,1.2,-5.4,-0.72,-6,20BA3608EF66,20BA369AFC6B,,,-76,2025-06-28T11:29:25.4982878Z
,0,1,33,1.2,-5.4,-0.72,-6,20BA3608EF66,20BA369AFC6B,,,-78,2025-06-28T11:29:25.5436617Z
,0,-1,9,1.2,-5.4,-0.72,-5,20BA3608EF66,20BA369AFC6B,,,-81,2025-06-28T11:29:25.5947362Z
,0,-1,28,1.2,-5.4,-0.72,-6,20BA3608EF66,20BA369AFC6B,,,-76,2025-06-28T11:29:25.6486693Z
,0,0,16,1.2,-5.4,-0.72,-5,20BA3608EF66,20BA369AFC6B,,,-78,2025-06-28T11:29:25.7010313Z
,0,1,16,1.2,-5.4,-0.72,-5,20BA3608EF66,20BA369AFC6B,,,-78,2025-06-28T11:29:25.7499984Z
,0,1,33,1.2,-5.4,-0.72,-5,20BA3608EF66,20BA369AFC6B,,,-78,2025-06-28T11:29:25.8513769Z
,0,5,6,1.2,-5.4,-0.72,-5,20BA3608EF66,20BA369AFC6B,,,-84,2025-06-28T11:29:25.9002777Z
,0,3,23,1.2,-5.4,-0.72,-5,20BA3608EF66,20BA369AFC6B,,,-78,2025-06-28T11:29:25.9514096Z
,0,3,18,1.2,-5.4,-0.72,-5,20BA3608EF66,20BA369AFC6B,,,-77,2025-06-28T11:29:26.0503846Z
,0,4,5,1.2,-5.4,-0.72,-4,20BA3608EF66,20BA369AFC6B,,,-84,2025-06-28T11:29:26.0910044Z
,0,4,19,1.2,-5.4,-0.72,-5,20BA3608EF66,20BA369AFC6B,,,-78,2025-06-28T11:29:26.247877Z
,0,2,24,1.2,-5.4,-0.72,-6,20BA3608EF66,20BA369AFC6B,,,-78,2025-06-28T11:29:26.297221Z
,0,2,5,1.2,-5.4,-0.72,-6,20BA3608EF66,20BA369AFC6B,,,-84,2025-06-28T11:29:26.392941Z
,0,2,31,1.2,-5.4,-0.72,-6,20BA3608EF66,20BA369AFC6B,,,-76,2025-06-28T11:29:26.4478532Z
,0,3,16,1.2,-5.4,-0.72,-6,20BA3608EF66,20BA369AFC6B,,,-78,2025-06-28T11:29:26.4971302Z
,0,5,6,1.2,-5.4,-0.72,-5,20BA3608EF66,20BA369AFC6B,,,-84,2025-06-28T11:29:26.5481313Z
,0,5,13,1.2,-5.4,-0.72,-5,20BA3608EF66,20BA369AFC6B,,,-78,2025-06-28T11:29:26.6482589Z
,0,4,12,1.2,-5.4,-0.72,-4,20BA3608EF66,20BA369AFC6B,,,-79,2025-06-28T11:29:26.6917825Z
,0,3,11,1.2,-5.4,-0.72,-4,20BA3608EF66,20BA369AFC6B,,,-79,2025-06-28T11:29:26.7662335Z
,0,5,4,1.2,-5.4,-0.72,-3,20BA3608EF66,20BA369AFC6B,,,-86,2025-06-28T11:29:26.7975908Z
,0,5,16,1.2,-5.4,-0.72,-3,20BA3608EF66,20BA369AFC6B,,,-78,2025-06-28T11:29:26.8475841Z
,0,8,4,1.2,-5.4,-0.72,-1,20BA3608EF66,20BA369AFC6B,,,-85,2025-06-28T11:29:26.8929844Z
,0,10,4,1.2,-5.4,-0.72,0,20BA3608EF66,20BA369AFC6B,,,-86,2025-06-28T11:29:26.9465139Z
,0,11,4,1.2,-5.4,-0.72,0,20BA3608EF66,20BA369AFC6B,,,-86,2025-06-28T11:29:27.0112753Z
,0,9,25,1.2,-5.4,-0.72,0,20BA3608EF66,20BA369AFC6B,,,-77,2025-06-28T11:29:27.0473408Z
,0,7,22,1.2,-5.4,-0.72,-1,20BA3608EF66,20BA369AFC6B,,,-78,2025-06-28T11:29:27.0943579Z
,0,3,19,1.2,-5.4,-0.72,-2,20BA3608EF66,20BA369AFC6B,,,-78,2025-06-28T11:29:27.1460574Z
,0,3,13,1.2,-5.4,-0.72,-1,20BA3608EF66,20BA369AFC6B,,,-78,2025-06-28T11:29:27.1987946Z
,0,3,18,1.2,-5.4,-0.72,-1,20BA3608EF66,20BA369AFC6B,,,-77,2025-06-28T11:29:27.2966758Z
,0,4,15,1.2,-5.4,-0.72,-1,20BA3608EF66,20BA369AFC6B,,,-77,2025-06-28T11:29:27.3593481Z
,0,3,13,1.2,-5.4,-0.72,0,20BA3608EF66,20BA369AFC6B,,,-77,2025-06-28T11:29:27.4015433Z
,0,2,25,1.2,-5.4,-0.72,-1,20BA3608EF66,20BA369AFC6B,,,-77,2025-06-28T11:29:27.4494541Z
,0,0,12,1.2,-5.4,-0.72,-2,20BA3608EF66,20BA369AFC6B,,,-79,2025-06-28T11:29:27.546866Z
,0,-1,10,1.2,-5.4,-0.72,-1,20BA3608EF66,20BA369AFC6B,,,-80,2025-06-28T11:29:27.5978823Z
,0,-3,18,1.2,-5.4,-0.72,-1,20BA3608EF66,20BA369AFC6B,,,-77,2025-06-28T11:29:27.6482401Z
,0,-6,24,1.2,-5.4,-0.72,-2,20BA3608EF66,20BA369AFC6B,,,-78,2025-06-28T11:29:27.7482404Z
,0,-7,8,1.2,-5.4,-0.72,-2,20BA3608EF66,20BA369AFC6B,,,-83,2025-06-28T11:29:27.796969Z
,0,-6,20,1.2,-5.4,-0.72,-2,20BA3608EF66,20BA369AFC6B,,,-79,2025-06-28T11:29:27.8467545Z
,0,-6,12,1.2,-5.4,-0.72,-2,20BA3608EF66,20BA369AFC6B,,,-79,2025-06-28T11:29:27.8995009Z
,0,-6,26,1.2,-5.4,-0.72,-3,20BA3608EF66,20BA369AFC6B,,,-76,2025-06-28T11:29:27.9457591Z
,0,-5,19,1.2,-5.4,-0.72,-3,20BA3608EF66,20BA369AFC6B,,,-77,2025-06-28T11:29:28.0497315Z
,0,-5,29,1.2,-5.4,-0.72,-4,20BA3608EF66,20BA369AFC6B,,,-76,2025-06-28T11:29:28.095194Z
,0,-4,33,1.2,-5.4,-0.72,-4,20BA3608EF66,20BA369AFC6B,,,-79,2025-06-28T11:29:28.1475916Z
,0,-3,18,1.2,-5.4,-0.72,-4,20BA3608EF66,20BA369AFC6B,,,-77,2025-06-28T11:29:28.1985426Z
,0,-1,4,1.2,-5.4,-0.72,-2,20BA3608EF66,20BA369AFC6B,,,-86,2025-06-28T11:29:28.2471681Z
,0,-3,19,1.2,-5.4,-0.72,-3,20BA3608EF66,20BA369AFC6B,,,-78,2025-06-28T11:29:28.2972867Z
,0,-4,12,1.2,-5.4,-0.72,-4,20BA3608EF66,20BA369AFC6B,,,-79,2025-06-28T11:29:28.3458548Z
,0,-5,25,1.2,-5.4,-0.72,-4,20BA3608EF66,20BA369AFC6B,,,-76,2025-06-28T11:29:28.396037Z
,0,-7,9,1.2,-5.4,-0.72,-4,20BA3608EF66,20BA369AFC6B,,,-81,2025-06-28T11:29:28.4446141Z
,0,-7,26,1.2,-5.4,-0.72,-4,20BA3608EF66,20BA369AFC6B,,,-76,2025-06-28T11:29:28.5467623Z
,0,-8,24,1.2,-5.4,-0.72,-5,20BA3608EF66,20BA369AFC6B,,,-77,2025-06-28T11:29:28.5951504Z
,0,-6,3,1.2,-5.4,-0.72,-3,20BA3608EF66,20BA369AFC6B,,,-87,2025-06-28T11:29:28.9085358Z
,0,-6,33,1.2,-5.4,-0.72,-4,20BA3608EF66,20BA369AFC6B,,,-78,2025-06-28T11:29:28.9107702Z
,0,-5,18,1.2,-5.4,-0.72,-4,20BA3608EF66,20BA369AFC6B,,,-77,2025-06-28T11:29:28.9162591Z
,0,-7,9,1.2,-5.4,-0.72,-4,20BA3608EF66,20BA369AFC6B,,,-80,2025-06-28T11:29:28.9455456Z
,0,-6,31,1.2,-5.4,-0.72,-4,20BA3608EF66,20BA369AFC6B,,,-76,2025-06-28T11:29:28.9906715Z
,0,-4,12,1.2,-5.4,-0.72,-3,20BA3608EF66,20BA369AFC6B,,,-79,2025-06-28T11:29:29.0956186Z
,0,-3,33,1.2,-5.4,-0.72,-4,20BA3608EF66,20BA369AFC6B,,,-78,2025-06-28T11:29:29.1476361Z
,0,-2,18,1.2,-5.4,-0.72,-4,20BA3608EF66,20BA369AFC6B,,,-77,2025-06-28T11:29:29.1954341Z
,0,-3,10,1.2,-5.4,-0.72,-3,20BA3608EF66,20BA369AFC6B,,,-81,2025-06-28T11:29:29.2472664Z
,0,-3,17,1.2,-5.4,-0.72,-3,20BA3608EF66,20BA369AFC6B,,,-77,2025-06-28T11:29:29.2971068Z
,0,-3,26,1.2,-5.4,-0.72,-3,20BA3608EF66,20BA369AFC6B,,,-76,2025-06-28T11:29:29.3475261Z
,0,-4,26,1.2,-5.4,-0.72,-4,20BA3608EF66,20BA369AFC6B,,,-76,2025-06-28T11:29:29.3977344Z
,0,-4,12,1.2,-5.4,-0.72,-4,20BA3608EF66,20BA369AFC6B,,,-79,2025-06-28T11:29:29.4486392Z
,0,-4,29,1.2,-5.4,-0.72,-4,20BA3608EF66,20BA369AFC6B,,,-75,2025-06-28T11:29:29.4998793Z
,0,-4,25,1.2,-5.4,-0.72,-5,20BA3608EF66,20BA369AFC6B,,,-77,2025-06-28T11:29:29.5969453Z
,0,-4,34,1.2,-5.4,-0.72,-5,20BA3608EF66,20BA369AFC6B,,,-79,2025-06-28T11:29:29.6482456Z
,0,-1,6,1.2,-5.4,-0.72,-5,20BA3608EF66,20BA369AFC6B,,,-83,2025-06-28T11:29:29.6987403Z
,0,-1,35,1.2,-5.4,-0.72,-5,20BA3608EF66,20BA369AFC6B,,,-79,2025-06-28T11:29:29.7471658Z
,0,-1,27,1.2,-5.4,-0.72,-5,20BA3608EF66,20BA369AFC6B,,,-75,2025-06-28T11:29:29.9036142Z
,0,-2,11,1.2,-5.4,-0.72,-5,20BA3608EF66,20BA369AFC6B,,,-79,2025-06-28T11:29:30.0021566Z
,0,-1,35,1.2,-5.4,-0.72,-5,20BA3608EF66,20BA369AFC6B,,,-80,2025-06-28T11:29:30.055758Z
,0,-2,10,1.2,-5.4,-0.72,-4,20BA3608EF66,20BA369AFC6B,,,-80,2025-06-28T11:29:30.0984788Z
,0,-2,34,1.2,-5.4,-0.72,-4,20BA3608EF66,20BA369AFC6B,,,-79,2025-06-28T11:29:30.1479663Z
,0,-3,9,1.2,-5.4,-0.72,-4,20BA3608EF66,20BA369AFC6B,,,-81,2025-06-28T11:29:30.1927509Z
,0,-4,29,1.2,-5.4,-0.72,-4,20BA3608EF66,20BA369AFC6B,,,-76,2025-06-28T11:29:30.2434396Z
,0,-4,28,1.2,-5.4,-0.72,-5,20BA3608EF66,20BA369AFC6B,,,-76,2025-06-28T11:29:30.2969252Z
,0,-1,15,1.2,-5.4,-0.72,-3,20BA3608EF66,20BA369AFC6B,,,-77,2025-06-28T11:29:30.3975671Z
,0,0,22,1.2,-5.4,-0.72,-4,20BA3608EF66,20BA369AFC6B,,,-78,2025-06-28T11:29:30.4464955Z
,0,3,7,1.2,-5.4,-0.72,-4,20BA3608EF66,20BA369AFC6B,,,-82,2025-06-28T11:29:30.4971909Z
,0,2,31,1.2,-5.4,-0.72,-4,20BA3608EF66,20BA369AFC6B,,,-76,2025-06-28T11:29:30.5457474Z
,0,0,22,1.2,-5.4,-0.72,-5,20BA3608EF66,20BA369AFC6B,,,-78,2025-06-28T11:29:30.5971215Z
,0,1,17,1.2,-5.4,-0.72,-4,20BA3608EF66,20BA369AFC6B,,,-78,2025-06-28T11:29:30.6452903Z
,0,3,8,1.2,-5.4,-0.72,-4,20BA3608EF66,20BA369AFC6B,,,-83,2025-06-28T11:29:30.6971523Z
,0,2,30,1.2,-5.4,-0.72,-4,20BA3608EF66,20BA369AFC6B,,,-75,2025-06-28T11:29:30.7472319Z
,0,3,16,1.2,-5.4,-0.72,-4,20BA3608EF66,20BA369AFC6B,,,-78,2025-06-28T11:29:30.8536793Z
,0,5,6,1.2,-5.4,-0.72,-3,20BA3608EF66,20BA369AFC6B,,,-83,2025-06-28T11:29:30.8945012Z
,0,4,31,1.2,-5.4,-0.72,-4,20BA3608EF66,20BA369AFC6B,,,-76,2025-06-28T11:29:30.9963335Z
,0,4,13,1.2,-5.4,-0.72,-4,20BA3608EF66,20BA369AFC6B,,,-77,2025-06-28T11:29:31.0466901Z
,0,8,4,1.2,-5.4,-0.72,-1,20BA3608EF66,20BA369AFC6B,,,-86,2025-06-28T11:29:31.1003087Z
,0,8,23,1.2,-5.4,-0.72,-1,20BA3608EF66,20BA369AFC6B,,,-77,2025-06-28T11:29:31.1472357Z
,0,7,35,1.2,-5.4,-0.72,-1,20BA3608EF66,20BA369AFC6B,,,-80,2025-06-28T11:29:31.1996434Z
,0,6,12,1.2,-5.4,-0.72,-1,20BA3608EF66,20BA369AFC6B,,,-79,2025-06-28T11:29:31.2482917Z
,0,6,32,1.2,-5.4,-0.72,-2,20BA3608EF66,20BA369AFC6B,,,-78,2025-06-28T11:29:31.3472692Z
,0,4,24,1.2,-5.4,-0.72,-3,20BA3608EF66,20BA369AFC6B,,,-78,2025-06-28T11:29:31.3970978Z
,0,6,5,1.2,-5.4,-0.72,-2,20BA3608EF66,20BA369AFC6B,,,-83,2025-06-28T11:29:31.44867Z
,0,5,29,1.2,-5.4,-0.72,-3,20BA3608EF66,20BA369AFC6B,,,-76,2025-06-28T11:29:31.4972341Z
,0,5,29,1.2,-5.4,-0.72,-4,20BA3608EF66,20BA369AFC6B,,,-75,2025-06-28T11:29:31.5479144Z
,0,5,14,1.2,-5.4,-0.72,-3,20BA3608EF66,20BA369AFC6B,,,-78,2025-06-28T11:29:31.5977179Z
,0,4,13,1.2,-5.4,-0.72,-3,20BA3608EF66,20BA369AFC6B,,,-78,2025-06-28T11:29:31.649152Z
,0,2,6,1.2,-5.4,-0.72,-3,20BA3608EF66,20BA369AFC6B,,,-84,2025-06-28T11:29:31.6970035Z
,0,2,35,1.2,-5.4,-0.72,-3,20BA3608EF66,20BA369AFC6B,,,-80,2025-06-28T11:29:31.7507119Z
,0,1,30,1.2,-5.4,-0.72,-3,20BA3608EF66,20BA369AFC6B,,,-76,2025-06-28T11:29:31.7969845Z
,0,1,14,1.2,-5.4,-0.72,-3,20BA3608EF66,20BA369AFC6B,,,-78,2025-06-28T11:29:31.8590967Z
,0,1,29,1.2,-5.4,-0.72,-3,20BA3608EF66,20BA369AFC6B,,,-76,2025-06-28T11:29:31.8960281Z
,0,1,29,1.2,-5.4,-0.72,-4,20BA3608EF66,20BA369AFC6B,,,-75,2025-06-28T11:29:31.9944084Z
,0,-2,8,1.2,-5.4,-0.72,-4,20BA3608EF66,20BA369AFC6B,,,-82,2025-06-28T11:29:32.0472957Z
,0,-2,27,1.2,-5.4,-0.72,-4,20BA3608EF66,20BA369AFC6B,,,-75,2025-06-28T11:29:32.0954401Z
,0,-1,19,1.2,-5.4,-0.72,-4,20BA3608EF66,20BA369AFC6B,,,-78,2025-06-28T11:29:32.1467439Z
,0,-1,30,1.2,-5.4,-0.72,-5,20BA3608EF66,20BA369AFC6B,,,-76,2025-06-28T11:29:32.1924829Z
,0,-1,32,1.2,-5.4,-0.72,-5,20BA3608EF66,20BA369AFC6B,,,-78,2025-06-28T11:29:32.25511Z
,0,-2,9,1.2,-5.4,-0.72,-5,20BA3608EF66,20BA369AFC6B,,,-81,2025-06-28T11:29:32.3002809Z
,0,1,5,1.2,-5.4,-0.72,-4,20BA3608EF66,20BA369AFC6B,,,-84,2025-06-28T11:29:32.3454622Z
,0,1,29,1.2,-5.4,-0.72,-5,20BA3608EF66,20BA369AFC6B,,,-75,2025-06-28T11:29:32.3962907Z
,0,2,4,1.2,-5.4,-0.72,-3,20BA3608EF66,20BA369AFC6B,,,-86,2025-06-28T11:29:32.4465364Z
,0,2,32,1.2,-5.4,-0.72,-4,20BA3608EF66,20BA369AFC6B,,,-78,2025-06-28T11:29:32.49822Z
,0,2,27,1.2,-5.4,-0.72,-4,20BA3608EF66,20BA369AFC6B,,,-75,2025-06-28T11:29:32.5458036Z
,0,2,34,1.2,-5.4,-0.72,-4,20BA3608EF66,20BA369AFC6B,,,-79,2025-06-28T11:29:32.6093217Z
,0,0,13,1.2,-5.4,-0.72,-4,20BA3608EF66,20BA369AFC6B,,,-78,2025-06-28T11:29:32.6946777Z
,0,0,35,1.2,-5.4,-0.72,-4,20BA3608EF66,20BA369AFC6B,,,-79,2025-06-28T11:29:32.747221Z
,0,3,6,1.2,-5.4,-0.72,-3,20BA3608EF66,20BA369AFC6B,,,-84,2025-06-28T11:29:32.8524653Z
,0,2,13,1.2,-5.4,-0.72,-4,20BA3608EF66,20BA369AFC6B,,,-78,2025-06-28T11:29:32.9498025Z
,0,2,33,1.2,-5.4,-0.72,-4,20BA3608EF66,20BA369AFC6B,,,-78,2025-06-28T11:29:32.9973111Z
,0,2,33,1.2,-5.4,-0.72,-4,20BA3608EF66,20BA369AFC6B,,,-78,2025-06-28T11:29:33.0476662Z
,0,-1,7,1.2,-5.4,-0.72,-3,20BA3608EF66,20BA369AFC6B,,,-83,2025-06-28T11:29:33.0974139Z
,0,-2,25,1.2,-5.4,-0.72,-4,20BA3608EF66,20BA369AFC6B,,,-77,2025-06-28T11:29:33.1459246Z
,0,-1,20,1.2,-5.4,-0.72,-4,20BA3608EF66,20BA369AFC6B,,,-78,2025-06-28T11:29:33.2568743Z
,0,-1,29,1.2,-5.4,-0.72,-5,20BA3608EF66,20BA369AFC6B,,,-75,2025-06-28T11:29:33.4471472Z
,0,0,36,1.2,-5.4,-0.72,-5,20BA3608EF66,20BA369AFC6B,,,-80,2025-06-28T11:29:33.5475443Z
,0,0,32,1.2,-5.4,-0.72,-5,20BA3608EF66,20BA369AFC6B,,,-78,2025-06-28T11:29:33.5977619Z
,0,1,7,1.2,-5.4,-0.72,-5,20BA3608EF66,20BA369AFC6B,,,-83,2025-06-28T11:29:33.646766Z
,0,1,13,1.2,-5.4,-0.72,-4,20BA3608EF66,20BA369AFC6B,,,-78,2025-06-28T11:29:33.6972458Z
,0,0,25,1.2,-5.4,-0.72,-5,20BA3608EF66,20BA369AFC6B,,,-77,2025-06-28T11:29:33.7470998Z
,0,-1,23,1.2,-5.4,-0.72,-5,20BA3608EF66,20BA369AFC6B,,,-77,2025-06-28T11:29:33.7996479Z
,0,0,17,1.2,-5.4,-0.72,-4,20BA3608EF66,20BA369AFC6B,,,-77,2025-06-28T11:29:33.8764035Z
,0,-3,21,1.2,-5.4,-0.72,-4,20BA3608EF66,20BA369AFC6B,,,-78,2025-06-28T11:29:33.896037Z
,0,-1,17,1.2,-5.4,-0.72,-3,20BA3608EF66,20BA369AFC6B,,,-78,2025-06-28T11:29:33.9480213Z
,0,-2,25,1.2,-5.4,-0.72,-4,20BA3608EF66,20BA369AFC6B,,,-76,2025-06-28T11:29:33.9975572Z
,0,-4,19,1.2,-5.4,-0.72,-4,20BA3608EF66,20BA369AFC6B,,,-77,2025-06-28T11:29:34.0475803Z
